"YYYY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
1999,6,14,1,142,5.2,5.8,0.81,8.33,4.97,999,1021,16.8,14.9,16,99
1999,6,14,2,148,4.8,5.2,0.73,8.33,5.01,999,1021.1,16.7,14.9,16,99
1999,6,14,3,131,3.5,3.8,0.65,7.69,5.16,999,1021,16.5,14.9,15.8,99
1999,6,14,4,153,4.8,5.7,0.6,9.09,5.16,999,1021,16.4,14.9,15.9,99
1999,6,14,5,153,3.6,4,0.61,9.09,5.14,999,1021,16,14.8,15.5,99
1999,6,14,6,139,3.8,4.3,0.56,9.09,5.06,999,1020.5,15.9,14.5,15.4,99
1999,6,14,7,125,3.3,3.6,0.49,8.33,5.2,999,1020.3,15.6,14.4,15.2,99
1999,6,14,8,143,3.8,4.4,0.5,8.33,5.52,999,1019.8,15.7,14.4,15.3,99
1999,6,14,9,135,3.1,3.6,0.48,7.14,5.6,999,1019.6,15.6,14.2,15.3,99
1999,6,14,10,133,3.1,3.6,0.56,7.69,5.73,999,1019.4,15.6,14.1,15.3,99
1999,6,14,11,172,3.8,4.4,0.58,7.14,5.71,999,1019.4,15.7,14.1,15.4,99
1999,6,14,12,155,3.5,4.4,0.61,7.14,5.78,999,1019,15.9,14.1,15.6,99
1999,6,14,13,155,5.5,6.6,0.62,6.25,5.13,999,1018.7,16,14.2,15.6,99
1999,6,14,14,154,5.2,6,0.64,7.69,4.93,999,1018,16.1,14.4,15.6,99
1999,6,14,15,145,5.9,6.8,0.59,7.69,4.41,999,1017.3,17.2,14.5,16.5,99
1999,6,14,16,138,6.9,7.7,0.57,7.69,4.64,999,1016.5,17.3,14.8,16.5,99
1999,6,14,17,132,6,7.7,0.58,7.14,4.2,999,1016.2,17.7,14.9,16.9,99
1999,6,14,18,132,6.3,7.1,0.58,9.09,4.18,999,1014.8,17.3,14.9,16.5,99
1999,6,14,19,138,7.7,8.8,0.65,3.57,4,999,1014.1,17.6,14.9,16.2,99
1999,6,14,20,153,5.9,6.8,0.61,8.33,4.01,999,1013.5,17.7,14.9,15.6,99
1999,6,14,21,145,5.4,6.1,0.58,8.33,3.97,999,1013.2,17.5,14.9,15.6,99
1999,6,14,22,164,6.7,7.9,0.6,7.69,4.19,999,1012.5,18.6,14.9,16,99
1999,6,14,23,194,5,5.8,0.65,3.85,4.07,999,1012.6,18.1,14.9,15.7,99
1999,6,15,0,168,5.8,6.6,0.7,7.14,4.29,999,1011.8,18,14.5,16.1,99
1999,6,15,1,187,4.6,6,0.65,3.57,4.21,999,1011.8,17.2,14.4,15.9,99
1999,6,15,2,190,4.5,5.5,0.66,7.69,4.2,999,1012,17.1,14.4,15.6,99
1999,6,15,3,190,5.5,6.5,0.65,8.33,4.27,999,1011.6,17.3,14.5,15.8,99
1999,6,15,4,199,7.6,8.5,0.63,4.17,4.11,999,1010.9,17.9,14.8,16.2,99
1999,6,15,5,194,5.5,7,0.58,4.17,4.02,999,1010.3,17.5,14.8,15.9,99
1999,6,15,6,182,4.7,5.7,0.55,7.69,3.99,999,1009.5,17.1,14.9,15.8,99
1999,6,15,7,174,4.5,5.1,0.48,8.33,3.99,999,1009.4,16.7,14.9,15.6,99
1999,6,15,8,178,5.3,5.9,0.46,8.33,4.19,999,1009.4,16.7,14.9,15.8,99
1999,6,15,9,180,4.3,5.1,0.41,8.33,4.43,999,1009.5,17,14.9,15.9,99
1999,6,15,10,180,3.5,4,0.41,7.69,4.79,999,1010,16.6,15,15.7,99
1999,6,15,11,227,5.1,5.9,0.43,8.33,4.85,999,1010.8,17.2,15.2,15.8,99
1999,6,15,12,255,5,6.1,0.48,7.69,5.44,999,1011.1,17.3,15.2,14.2,99
1999,6,15,13,265,5,6.3,0.48,7.69,5.24,999,1011.7,17.3,15.2,13.9,99
1999,6,15,14,264,4.5,5,0.53,5.88,4.66,999,1011.9,17.3,15.2,13.7,99
1999,6,15,15,272,2.6,2.9,0.53,6.25,5.01,999,1012.4,17.7,15.6,13.1,99
1999,6,15,16,227,1.7,2.2,0.49,8.33,4.95,999,1012.5,18.5,16,13.1,99
1999,6,15,17,274,4.3,4.9,0.5,8.33,5.13,999,1012.6,19.3,16.5,11.7,99
1999,6,15,18,281,1.9,2.2,0.41,8.33,5.02,999,1012.5,19.6,16.8,12,99
1999,6,15,19,250,3,3.6,0.38,8.33,5.19,999,1012.5,20.4,17.2,10.7,99
1999,6,15,20,229,1.7,2.4,0.36,8.33,5.55,999,1012.7,20.3,18,14.5,99
1999,6,15,21,248,2.6,3,0.36,8.33,5.64,999,1013.2,20.4,18,13.5,99
1999,6,15,22,257,2.8,3.1,0.39,9.09,6.63,999,1013.2,20.4,17.5,13,99
1999,6,15,23,267,2.2,2.5,0.43,10,6.82,999,1013.7,20.4,17.5,11.4,99
1999,6,16,0,251,2.9,3.4,0.48,7.14,6.79,999,1014.3,19.6,17.3,12.9,99
1999,6,16,1,302,6.1,7.4,0.59,6.67,6.58,999,1015.3,19.7,17.2,12.8,99
1999,6,16,2,302,6,6.9,0.58,5.88,5.4,999,1016.4,19.1,16.7,10.9,99
1999,6,16,3,293,4.8,5.4,0.61,5.56,4.71,999,1017.2,18.3,16.4,10.5,99
1999,6,16,4,298,6.1,7.3,0.59,6.25,4.98,999,1017.5,17.6,16,9.4,99
1999,6,16,5,327,8.8,11.1,0.57,5.88,4.01,999,1017.9,16.4,15.7,10.6,99
1999,6,16,6,336,6.8,8.3,99,99,99,999,1018.9,15.3,15.7,9.8,99
1999,6,16,7,336,7.3,8.7,0.68,3.12,3.39,999,1019.5,14.9,15.6,8.2,99
1999,6,16,8,334,7.6,99,99,99,99,999,9999,14.2,999,6.3,99
1999,6,16,9,346,6.3,7.3,0.57,3.03,3.59,999,1020.3,13.7,14.9,5.7,99
1999,6,16,10,334,5.8,6.5,0.55,9.09,4.09,999,1021,13.3,14.9,7.3,99
1999,6,16,11,357,5.3,7.1,0.48,9.09,4.49,999,1021.6,13.3,14.9,8.8,99
1999,6,16,12,26,6.3,7.7,0.77,9.09,4.06,999,1022,14.2,14.8,6.5,99
1999,6,16,13,999,99,99,99,99,99,999,9999,999,999,999,99
1999,6,16,14,999,99,99,0.91,4.55,4.25,999,1022,14.1,14.6,6.6,99
1999,6,16,15,999,99,99,99,99,99,999,9999,999,999,999,99
1999,6,16,16,44,5,99,99,99,99,999,9999,14.3,999,6.8,99
1999,6,16,17,44,4.9,6.1,0.79,4.76,4.44,999,1021.8,14.4,15.2,7.1,99
1999,6,16,18,53,4.8,99,99,99,99,999,9999,14.4,999,7.1,99
1999,6,16,19,61,4.7,5.8,0.75,4.76,4.41,999,1020.5,999,15.2,999,99
1999,6,16,20,51,3.9,4.8,0.66,4.76,4.38,999,1020.4,14.4,15.2,6.6,99
1999,6,16,21,69,3.9,4.8,0.63,9.09,4.65,999,1020.3,14.4,15.2,8.4,99
1999,6,16,22,999,99,99,99,99,99,999,9999,999,999,999,99
1999,6,16,23,999,99,99,99,99,99,999,9999,999,999,999,99
1999,6,17,0,74,4.7,5.6,0.61,4.76,4.69,999,1019.5,14.1,15.2,9.9,99
1999,6,17,1,86,4.9,5.7,0.63,5,4.52,999,1018.9,14.2,15.2,9.1,99
1999,6,17,2,97,5.4,6.1,0.68,4.55,4.59,999,1018.8,14.4,15.2,9.7,99
1999,6,17,3,90,3.9,4.8,0.67,4.76,4.54,999,1018.6,14.4,15.2,9.8,99
1999,6,17,4,101,2.4,2.9,0.62,5,4.38,999,1018.1,14.4,15.2,9.9,99
1999,6,17,5,340,1.3,1.8,0.64,5.56,4.49,999,1018,14.4,14.9,10,99
1999,6,17,6,353,2.9,3.4,0.65,4.76,4.5,999,1017.9,14.2,14.9,10.3,99
1999,6,17,7,5,4.9,5.4,0.62,5.26,4.44,999,1017.3,13.8,14.9,10.9,99
1999,6,17,8,358,4.9,5.8,0.62,5,4.42,999,1017.3,13.7,14.9,10.5,99
1999,6,17,9,356,4.5,5.5,0.57,8.33,4.5,999,1017.9,13.6,14.5,11.6,99
1999,6,17,10,24,4.7,5.6,0.55,4.76,4.49,999,1017.9,13.7,14.5,9.6,99
1999,6,17,11,19,4.5,5.2,0.61,9.09,4.67,999,1018.1,14.1,14.5,10.6,99
1999,6,17,12,21,4,4.8,0.6,8.33,4.59,999,1018.8,14.1,14.5,10,99
1999,6,17,13,20,3.5,4.2,0.58,7.14,4.56,999,1019.3,14.1,14.5,9.3,99
1999,6,17,14,21,3.5,4,0.57,7.69,4.62,999,1019,14.1,14.5,9,99
1999,6,17,15,27,3.2,3.8,99,99,99,999,1019.3,14.4,14.5,8.6,99
1999,6,17,16,36,2.5,2.9,0.59,4,4.48,999,1019,14.4,14.4,8.9,99
1999,6,17,17,37,1.5,2,99,99,99,999,1018.9,14.2,14.4,8.4,99
1999,6,17,18,100,0.2,0.5,0.58,4.35,4.27,999,1018.8,14.3,14.4,8.8,99
1999,6,17,19,216,0.7,1.2,0.57,4.55,4.41,999,1018.8,14.1,14.4,9,99
1999,6,17,20,146,1.3,1.9,0.59,4.35,4.5,999,1018.6,14.3,14.5,8.1,99
1999,6,17,21,194,1.6,2.2,0.52,4.55,4.45,999,1018.7,14.2,14.9,9.9,99
1999,6,17,22,147,0.8,1.2,0.49,5,4.54,999,1018.7,14.1,14.8,8.4,99
1999,6,17,23,999,99,99,99,99,99,999,9999,999,999,999,99
1999,6,18,0,321,1.9,2.2,0.48,4.76,5.06,999,1018.9,14.1,14.8,9.1,99
1999,6,18,1,13,0.4,0.5,0.48,5,5.11,999,1018.9,14.2,14.8,8.3,99
1999,6,18,2,97,1.1,1.4,0.53,10,5.5,999,1019.4,14.4,14.5,8.9,99
1999,6,18,3,21,1.2,1.4,0.55,6.67,5.27,999,1019.1,14.4,14.5,8.7,99
1999,6,18,4,36,2.3,2.6,0.6,10,5.14,999,1018.9,14.4,14.4,9.1,99
1999,6,18,5,22,2.2,2.7,0.58,10,5.1,999,1018.9,14.4,14.4,10.7,99
1999,6,18,6,7,1.7,2,0.6,5.26,4.93,999,1018.8,14.2,14.5,11,99
1999,6,18,7,10,3.4,4,0.64,9.09,5.24,999,1018.1,14.1,14.5,11.3,99
1999,6,18,8,336,3.6,4.3,0.68,9.09,5.32,999,1018,14.2,14.5,11.7,99
1999,6,18,9,329,6.2,6.9,0.53,7.69,5.32,999,1018.6,13.7,14.5,11.3,99
1999,6,18,10,355,4,4.8,0.54,8.33,5.47,999,1018.9,13.7,14.5,11.1,99
1999,6,18,11,332,3.9,4.4,0.55,8.33,5.73,999,1019.8,14.1,14.5,11.3,99
1999,6,18,12,358,3.3,3.9,0.6,7.69,5.76,999,1020.4,14.1,14.5,11.6,99
1999,6,18,13,11,3,3.6,0.62,7.69,5.64,999,1020.9,14.5,14.7,11.8,99
1999,6,18,14,331,3.4,3.8,0.61,7.69,5.37,999,1021.3,14.5,14.9,12,99
1999,6,18,15,353,3.4,4,0.65,8.33,5.51,999,1021.7,14.8,14.9,12.3,99
1999,6,18,16,350,3,99,99,99,99,999,1022,15,14.9,12,99
1999,6,18,17,11,3.2,3.6,0.66,8.33,4.98,999,1021.9,15.2,14.9,11.7,99
1999,6,18,18,20,3.8,4.3,0.69,7.14,4.93,999,1021.8,15.2,14.9,11.9,99
1999,6,18,19,33,3.1,3.5,0.68,9.09,4.76,999,1021.9,15.2,14.9,12.1,99
1999,6,18,20,30,2.3,2.7,0.66,7.69,4.85,999,1022,15.2,14.9,12.5,99
1999,6,18,21,13,1.2,1.4,0.64,7.69,4.69,999,1022.1,15.6,14.9,11.9,99
1999,6,18,22,53,0.1,0.5,0.62,8.33,5.07,999,1022.5,16.1,15.2,12.6,99
1999,6,18,23,118,1.3,1.9,0.6,7.14,5.01,999,1022.7,16.5,15.2,13.4,99
1999,6,19,0,200,1.5,1.6,0.62,7.69,5.46,999,1023.4,15.3,15.2,12.1,99
1999,6,19,1,191,1.4,1.7,0.64,7.14,5.78,999,1024.1,14.9,15.2,12.8,99
1999,6,19,2,177,1.5,1.6,0.69,7.14,5.86,999,1024.4,15.2,15.2,12.9,99
1999,6,19,3,180,1.8,2.2,0.65,8.33,5.81,999,1025.1,14.9,15.2,13.5,99
1999,6,19,4,220,2,2.4,0.64,6.25,5.66,999,1025.1,14.9,15.2,12.4,99
1999,6,19,5,227,3.5,4.3,0.57,7.14,5.69,999,1025.3,15.2,14.9,11.3,99
1999,6,19,6,242,3.2,3.7,0.56,7.14,5.61,999,1025.6,15.2,14.9,11.7,99
1999,6,19,7,244,2.9,3.7,0.58,6.67,5.53,999,1025.7,14.9,14.9,12.1,99
1999,6,19,8,256,3.8,4.4,0.51,7.69,5.58,999,1025.7,14.9,14.9,12.2,99
1999,6,19,9,258,2.8,3.2,0.5,6.67,5.76,999,1026.5,14.5,14.9,12,99
1999,6,19,10,259,2.4,2.9,0.44,7.69,5.78,999,1027.2,14.5,14.9,12.1,99
1999,6,19,11,268,2.9,3.4,0.45,7.14,6.21,999,1028.1,14.5,14.9,12.3,99
1999,6,19,12,319,2.5,2.9,0.47,8.33,6.28,999,1028.3,14.5,14.9,10.6,99
1999,6,19,13,358,1.4,1.8,0.51,8.33,6.57,999,1028.8,14.5,15.2,11,99
1999,6,19,14,338,1,1.4,0.53,7.69,6.31,999,1028.9,15.1,15.7,12,99
1999,6,19,15,31,1.6,2.1,0.57,7.14,6.05,999,1029.6,15.8,16.4,12.1,99
1999,6,19,16,35,3.4,3.8,0.62,6.67,6.13,999,1028.9,15.7,16,13.2,99
1999,6,19,17,55,2.9,3.4,0.69,6.67,6.13,999,1029.4,15.9,16,13.1,99
1999,6,19,18,88,3.8,4.4,99,99,99,999,1028.8,999,16.5,999,99
1999,6,19,19,100,4.1,4.7,0.57,6.67,5.85,999,1028.7,16.4,16.5,13,99
1999,6,19,20,103,4.3,5,0.49,6.67,5.5,999,1028.3,16.5,16.4,13.1,99
1999,6,19,21,124,4.4,5.1,0.48,8.33,5.33,999,1028.2,16.5,16,13.6,99
1999,6,19,22,130,4.8,5.5,0.47,9.09,5.56,999,1028.2,16.7,16,12.8,99
1999,6,19,23,142,5,5.6,0.49,8.33,5.48,999,1028.3,16.7,16,13.2,99
1999,6,20,0,149,5.2,6,0.53,7.69,5.28,999,1028.7,17.2,15.7,13.2,99
1999,6,20,1,166,3.7,4.1,0.56,8.33,5.72,999,1028.8,16.7,15.3,14.1,99
1999,6,20,2,175,4.2,4.8,0.6,8.33,6.25,999,1029.7,17.2,15.7,13.2,99
1999,6,20,3,196,3.7,4.2,0.53,7.14,6.07,999,1029.7,16.7,15.7,12.8,99
1999,6,20,4,193,3.2,3.6,0.59,7.69,6.35,999,1029.7,16,15.6,12.8,99
1999,6,20,5,208,2.5,3.2,0.57,7.69,6.06,999,1029.7,16,15.3,12.7,99
1999,6,20,6,213,3.3,4.1,0.52,7.14,5.75,999,1029.6,15.9,15.6,13,99
1999,6,20,7,223,2.9,3.3,0.5,7.14,5.79,999,1029.4,15.7,15.6,13.1,99
1999,6,20,8,215,2,2.6,0.5,7.14,5.79,999,1029.5,15.6,15.7,13,99
1999,6,20,9,203,3.4,4,0.48,7.14,5.9,999,1028.9,15.2,15.7,13.2,99
1999,6,20,10,190,2.6,3.2,0.45,7.69,6.04,999,1029.7,15.2,15.6,12.7,99
1999,6,20,11,178,3,3.4,0.46,7.69,6.21,999,1029.8,15.2,15.7,12.8,99
1999,6,20,12,183,3.7,4.3,0.43,7.69,6.23,999,1030.2,15.2,15.7,13.1,99
1999,6,20,13,174,2.6,3,0.44,7.69,6.3,999,1030.3,15.7,15.7,13.2,99
1999,6,20,14,229,2.1,2.4,0.45,7.69,6.25,999,1030,16.7,16,12.7,99
1999,6,20,15,173,1.9,2.3,0.44,7.69,5.92,999,1029.8,16.7,16,12.9,99
1999,6,20,16,146,5.3,6.2,0.44,7.14,6.15,999,1029.7,16.4,16,14,99
1999,6,20,17,133,5.4,5.9,0.44,7.14,5.39,999,1029.6,16.5,16,13.2,99
1999,6,20,18,139,5.6,6.8,0.48,7.14,4.37,999,1028.7,16.8,16,12.9,99
1999,6,20,19,999,7.3,8.4,99,99,99,999,1028,17.2,16,12.3,99
1999,6,20,20,138,8.7,10.1,0.64,3.33,3.57,999,1027.2,17.2,16,11.6,99
1999,6,20,21,142,9.6,10.9,0.81,3.57,3.64,999,1026.6,17.2,15.9,11.5,99
1999,6,20,22,149,8.9,10.2,0.86,3.85,3.73,999,1026.5,16.8,15.7,11.5,99
1999,6,20,23,165,6,7,0.72,3.85,3.79,999,1026.6,17.2,15.7,12.4,99
1999,6,21,0,184,4.8,5.6,0.6,3.85,3.9,999,1026.7,17.4,15.7,11.7,99
1999,6,21,1,191,4.4,5,0.48,7.14,4,999,1026.7,16.8,15.6,11,99
1999,6,21,2,176,3.2,3.8,0.46,7.14,4.19,999,1027.2,16.1,15.6,11.5,99
1999,6,21,3,194,4.6,5.5,0.42,7.14,4.19,999,1027.1,15.9,15.6,10.8,99
1999,6,21,4,200,3.4,4.2,0.42,6.25,4.1,999,1026.9,15.3,15.6,11,99
1999,6,21,5,206,3.9,4.7,0.38,6.25,4.25,999,1026.7,15.2,15.6,10.8,99
1999,6,21,6,211,3.2,3.7,0.37,6.67,4.35,999,1026.6,14.9,15.6,11,99
1999,6,21,7,198,3.4,4.1,0.38,5.88,4.56,999,1025.8,14.8,15.3,11.2,99
1999,6,21,8,208,2.9,3.5,0.4,6.25,4.71,999,1025.7,14.8,15.3,11.4,99
1999,6,21,9,193,3,3.5,0.34,6.67,4.58,999,1025.7,14.5,15.2,11,99
1999,6,21,10,201,4.6,5.5,0.33,7.69,4.67,999,1025.9,14.8,15,10.9,99
1999,6,21,11,205,3.5,4,0.31,7.69,4.67,999,1025.8,14.7,14.9,11.5,99
1999,6,21,12,211,3.9,4.4,0.28,6.67,4.69,999,1025.8,15.2,14.9,11.7,99
1999,6,21,13,186,3.5,4.3,0.27,7.69,5.18,999,1025.7,15.2,14.9,11.9,99
1999,6,21,14,172,3.1,3.6,0.26,7.69,5.03,999,1025.6,15.3,14.9,12.3,99
1999,6,21,15,156,2.4,2.8,0.26,7.14,5.38,999,1025.6,15.9,15.2,13.1,99
1999,6,21,16,146,2.6,2.9,0.26,6.67,5.61,999,1025.6,16,15.6,13.6,99
1999,6,21,17,151,3.2,3.6,0.3,6.67,5.94,999,1025.2,16.4,15.6,13.8,99
1999,6,21,18,147,3,3.8,0.31,6.67,5.3,999,1024.3,16.5,15.6,13.2,99
1999,6,21,19,161,2.6,2.8,99,99,99,999,1024.1,16.5,15.7,13.9,99
1999,6,21,20,150,2.8,3.3,0.38,6.25,5.72,999,1023.5,16.8,15.7,13.8,99
1999,6,21,21,147,3.5,4.3,0.4,5.88,5.41,999,1022.7,17.2,15.7,12.5,99
1999,6,21,22,149,3.2,3.6,0.37,5.88,5.4,999,1022.5,17.2,15.4,13.3,99
1999,6,21,23,152,3.4,3.8,0.32,6.25,5.3,999,1022.5,17.2,15.3,13.2,99
1999,6,22,0,161,1.7,2.6,0.3,7.14,5.65,999,1022.6,17.1,15.6,13.1,99
1999,6,22,1,136,1.9,2.1,0.27,6.67,5.63,999,1022.5,16.7,15.6,13.3,99
1999,6,22,2,148,1.3,1.9,0.27,6.67,5.8,999,1022.6,16.4,15.6,14.1,99
1999,6,22,3,180,2.2,2.8,0.25,6.67,5.22,999,1022,16.6,15.6,13.9,99
1999,6,22,4,176,2.6,3.2,0.29,6.25,5.66,999,1021.9,16.4,15.6,14,99
1999,6,22,5,202,2.3,2.8,0.29,6.67,5.67,999,1021.9,15.9,15.7,13.9,99
1999,6,22,6,211,2.7,3.4,0.29,6.25,5.79,999,1021.7,15.7,15.7,13.5,99
1999,6,22,7,206,3.1,4,0.3,5.88,5.66,999,1021,15.6,15.7,13.5,99
1999,6,22,8,230,4,4.7,0.35,5.88,5.69,999,1020.9,15.6,15.7,13.3,99
1999,6,22,9,229,3.6,4.1,0.36,5,5.49,999,1020.5,15.3,15.7,13.2,99
1999,6,22,10,236,2.7,3.1,0.34,6.25,5.53,999,1020.5,15.2,15.7,13.1,99
1999,6,22,11,248,2.6,3,0.37,5.26,5.32,999,1020.4,15.3,15.7,13.1,99
1999,6,22,12,253,3.6,4.1,0.34,6.67,5.4,999,1020.3,15.6,15.7,13.5,99
1999,6,22,13,262,1.9,2.5,0.28,6.25,5.37,999,1020.5,16,15.7,13.4,99
1999,6,22,14,215,1.1,1.3,0.27,7.14,5.23,999,1020.5,16.7,16,14.1,99
1999,6,22,15,180,0,0,0.29,5.56,5.3,999,1020.9,18.2,16.7,13.8,99
1999,6,22,16,128,0.9,1.3,0.27,6.25,5.35,999,1020.6,19.7,16.5,14.1,99
1999,6,22,17,999,99,99,99,99,99,999,9999,999,999,999,99
1999,6,22,18,186,1.5,2,0.29,6.67,6.01,999,9999,18.9,18.1,14.5,99
1999,6,22,19,150,1.6,1.9,0.32,5.88,5.36,999,1019.6,19.5,18.3,14.1,99
1999,6,22,20,135,2.4,3.1,0.33,5.88,5.89,999,1018.9,19.5,18.8,14,99
1999,6,22,21,157,2.2,2.6,0.35,6.25,5.76,999,1018.1,19.6,18.8,15.6,99
1999,6,22,22,176,2.4,2.7,0.37,5.56,5.58,999,1017.9,19.1,18.8,16.2,99
1999,6,22,23,154,2.3,2.6,0.35,5.56,5.37,999,1017.8,19.1,18.8,16.3,99
1999,6,23,0,147,3.2,3.6,0.35,6.67,5.65,999,1017.9,19.1,18.4,15.1,99
1999,6,23,1,149,3.5,4,0.29,7.69,5.6,999,1017.9,19,17.6,14.5,99
1999,6,23,2,165,3.7,4.8,0.27,8.33,5.84,999,1018,18.8,17.5,14.3,99
1999,6,23,3,202,3.2,3.4,0.28,7.14,5.56,999,1018,19.1,16.8,14.5,99
1999,6,23,4,196,3.2,3.5,0.24,7.14,5.98,999,1017.9,18.8,16.6,14.9,99
1999,6,23,5,212,2.4,2.7,0.26,7.14,6.47,999,1017.4,18.3,16.7,15.2,99
1999,6,23,6,228,2,2.1,0.24,6.67,6.31,999,1017.4,18,16.5,15.3,99
1999,6,23,7,223,2,2.2,0.26,7.69,6.52,999,1017.2,17.6,16.5,15.1,99
1999,6,23,8,259,1.5,1.9,0.29,6.25,6.29,999,1017.2,17.2,16.5,15.4,99
1999,6,23,9,242,2.6,3,0.28,6.25,6.05,999,1017.3,17.2,16.4,15.3,99
1999,6,23,10,264,2.7,3.5,0.31,7.69,6.02,999,1017.7,17.2,16,14.8,99
1999,6,23,11,270,2.8,3.2,0.32,7.69,5.67,999,1018,17.3,16.4,14.5,99
1999,6,23,12,297,2.4,2.7,0.33,7.14,5.6,999,1018.7,17.3,16.4,14.9,99
1999,6,23,13,308,2.4,2.6,0.31,7.69,5.89,999,1018.9,17.5,16.7,14.9,99
1999,6,23,14,322,0.8,1,0.33,7.14,5.37,999,1018.7,19.1,17.2,15.1,99
1999,6,23,15,273,0.9,1.3,0.33,7.14,5.96,999,1018.8,19.8,18.2,16,99
1999,6,23,16,46,0.5,0.8,0.33,7.14,5.71,999,1018.6,21.7,19,16.3,99
1999,6,23,17,113,1.5,1.9,0.31,7.14,5.48,999,1017.9,20.7,21.1,15.8,99
1999,6,23,18,90,2.3,2.8,0.33,6.67,5.65,999,1017.3,20.4,20.7,15.6,99
1999,6,23,19,77,3.4,4.1,0.32,6.25,5.82,999,1017.2,19.6,19.4,16.1,99
1999,6,23,20,83,3.7,4.2,0.38,6.67,5.88,999,1016.5,19.1,18.3,16.5,99
1999,6,23,21,126,3.9,4.6,0.43,8.33,6.14,999,1016.3,19.1,18.3,17,99
1999,6,23,22,122,2.8,3.3,0.46,7.14,5.98,999,1016.2,18.8,18.8,17,99
1999,6,23,23,90,1.7,1.9,0.44,8.33,5.99,999,1016.4,18.8,18.8,17.3,99
1999,6,24,0,146,3,3.3,0.39,7.69,5.89,999,1016.4,19.5,18.1,16.5,99
1999,6,24,1,144,3.9,4.5,0.4,8.33,6.31,999,1016.3,19.1,17.5,16.6,99
1999,6,24,2,186,3.3,3.6,0.36,7.69,6.45,999,1016.6,19.8,16.8,15.9,99
1999,6,24,3,173,3.8,4,0.39,7.69,6.67,999,1016.4,19.6,16.7,15.7,99
1999,6,24,4,184,3.4,3.6,0.37,7.69,6.81,999,1016.3,19.5,17.3,15.7,99
1999,6,24,5,235,2.2,2.7,0.39,7.69,6.35,999,1016.4,19.1,17.2,15.2,99
1999,6,24,6,113,0.6,1.3,0.41,7.14,6.21,999,1017,19,17.2,15.1,99
1999,6,24,7,191,2.9,3.1,0.45,7.14,6.17,999,1016.4,18.4,17.2,15.3,99
1999,6,24,8,193,3.1,3.4,0.44,7.14,6.16,999,1016.3,18.7,17.2,15.3,99
1999,6,24,9,199,3,3.5,0.53,7.14,6.4,999,1016.4,18.3,16.8,15.6,99
1999,6,24,10,200,3.2,3.6,0.58,6.25,6.18,999,1016.4,18.1,16.8,15.2,99
1999,6,24,11,207,2.6,3.2,0.57,8.33,6.44,999,1016.5,18,16.8,15.4,99
1999,6,24,12,203,2.4,2.7,0.6,8.33,6.44,999,1016.5,18.3,16.8,15.5,99
1999,6,24,13,199,2.3,2.6,0.56,10,6.33,999,1016.5,18.7,17.2,15.7,99
1999,6,24,14,170,0.3,0.9,0.65,8.33,6.85,999,1016.3,19.6,17.5,16.3,99
1999,6,24,15,134,1.5,1.8,0.69,9.09,7.2,999,1016.3,20.5,18.4,16.4,99
1999,6,24,16,135,2.2,2.6,0.67,7.69,7.06,999,1016,20.3,19.1,17.5,99
1999,6,24,17,120,2.7,3,0.82,9.09,7.46,999,1015.7,20.9,19.1,17.6,99
1999,6,24,18,116,3.4,3.7,0.72,9.09,7.55,999,1015,21.1,19.5,18,99
1999,6,24,19,140,4.8,5.2,0.73,9.09,7.37,999,1014.5,21.5,18.8,17.6,99
1999,6,24,20,140,5.4,6.1,0.83,9.09,7.39,999,1014.2,22.2,18.8,16.5,99
1999,6,24,21,129,2.7,3.6,0.84,7.69,6.58,999,1014.2,22.3,18.1,13.7,99
1999,6,24,22,169,3.7,4.7,0.81,8.33,6.33,999,1013.4,23.2,18.3,14.5,99
1999,6,24,23,193,6.1,6.7,0.91,8.33,6.64,999,1013.3,23.1,18.1,14.7,99
1999,6,25,0,200,5.9,6.6,1.02,10,6.78,999,1013.7,22.3,17.6,14.3,99
1999,6,25,1,211,5,6,0.95,9.09,6.87,999,1014,21.5,17.2,14.3,99
1999,6,25,2,219,4.3,4.9,0.84,9.09,6.71,999,1014.7,20.3,16.8,14.7,99
1999,6,25,3,213,4,4.7,0.8,10,7.08,999,1014.9,19.8,17,14,99
1999,6,25,4,215,5.5,6.1,0.75,9.09,7.23,999,1014.9,19.6,17.1,13.2,99
1999,6,25,5,218,5.2,5.9,0.72,9.09,6.46,999,1014.8,18.9,16.8,13.2,99
1999,6,25,6,225,4.4,5.1,0.74,9.09,6.16,999,1014.9,18.3,16.8,13,99
1999,6,25,7,216,4.8,5.7,0.81,9.09,6.48,999,1014.8,18,16.7,12.8,99
1999,6,25,8,211,6.2,7,0.73,9.09,5.74,999,1014.4,17.6,16.7,12.5,99
1999,6,25,9,220,5.8,7.1,0.82,9.09,5.34,999,1014.8,17.6,16.5,12.6,99
1999,6,25,10,220,5.6,6.4,0.8,9.09,5,999,1014.7,17.6,16.5,12.8,99
1999,6,25,11,220,6.3,7.4,0.77,9.09,4.62,999,1014.5,18,16.5,12.6,99
1999,6,25,12,215,6.3,7.8,0.75,9.09,4.41,999,1014.3,18.3,16.4,12.8,99
1999,6,25,13,213,5.4,6,0.72,9.09,4.94,999,1014.2,18.8,16.5,13.1,99
1999,6,25,14,211,3.8,4.3,0.61,9.09,4.88,999,1014.2,19.1,16.7,14.1,99
